x y z
11.66616178 1.941513697 2.870555995
11.61214813 1.456648428 3.439099298
11.65863608 1.903520923 2.867253896
11.6184663 1.421249071 3.439663156
11.66058267 1.86712923 2.866310472
11.61991444 1.385256695 3.43881725
11.63745566 1.826825188 2.859234211
11.6126731 1.348272896 3.435434088
11.62859792 1.788896961 2.855696079
11.63470131 1.76224439 3.331835983
11.63446497 2.197264067 2.753106899
11.5856484 2.164644033 3.215920911
11.57837567 0.798115544 3.062064353
11.58973708 1.201663099 2.947942788
11.60334967 1.167104577 3.426975714
11.6171274 1.605125755 2.846497175
11.62127354 1.578261187 3.320666311
11.64472614 2.014722682 2.747897693
11.60512727 1.984560754 3.212498889
11.57670428 0.619746585 3.058747952
11.59038903 1.022296348 2.943773086
11.62562274 0.989469315 3.42866753
11.60179891 1.422010481 2.837062237
11.61259057 1.396024677 3.311676023
11.66175126 1.833897807 2.74495346
11.61227721 1.802909534 3.206444487
11.59957749 0.438806201 3.547997385
11.59722786 0.879620851 2.942546661
11.61347093 1.287813566 3.308406826
11.6790999 1.72663069 2.745179958
11.57671233 0.370664227 3.055941764
11.61793318 0.773718053 3.421618924
11.59507782 1.205003864 2.829514382
11.6165912 1.621506845 3.200390089
11.61001226 0.701664759 3.417953716
11.58484386 1.132133856 2.82526886
11.55718749 0.2281143 3.049819174
11.59784256 1.070380807 3.297781943
11.5843397 0.593159353 2.93469792
11.61328949 1.439803209 3.193019615
11.61653451 0.523364321 3.41710781
11.55145273 0.950235102 2.813239214
11.54965809 0.050766879 3.047268096
11.62248969 0.893090323 3.300506349
11.58529367 0.415151955 2.932981068
11.59660338 1.25743929 3.182753549
11.60785088 0.344658725 3.412596926
11.54139881 0.771377864 2.807578441
11.55004494 -0.126412263 3.047523204
11.58008065 0.711342821 3.284977671
11.61053182 0.237808316 3.412596927
11.48666847 -0.658853674 3.516720686
11.49795724 -0.694898879 3.520812903
11.52917534 -0.732292543 3.531043681
11.50241099 -0.399801232 2.911887463
11.52565631 -0.870354771 3.049564066
11.5815157 0.398313496 3.161957966
11.57282522 -0.071105543 3.276804685
11.5704242 -0.544395054 3.40385674
11.54817799 -0.578861412 2.925377661
11.52635679 -1.04844817 3.053645793
11.58433365 0.220578645 3.161431537
11.57133469 -0.248635799 3.277077196
11.49942842 -0.717985768 3.385812509
11.52729921 -0.755236031 2.922679481
11.50891803 -1.225130061 3.053645792
11.55934218 0.042758284 3.154061066
11.56808235 -0.426172462 3.277621982
11.57219374 -0.900921085 3.41090511
11.52498733 -0.932827093 2.925377661
11.52620407 -1.406089936 3.063595001
11.56635573 -0.134647728 3.156167017
11.55826261 -0.603467218 3.277077196
11.5398178 -1.076718989 3.405830369
11.53441209 -1.111920151 2.931754645
11.53191118 -1.147397951 2.931999977
11.50698711 -1.619223995 3.065890972
11.56204566 -0.781664311 3.281163689
11.52086227 -1.253486235 2.931999976
11.54221351 -0.417831536 3.151428686
11.56073922 -1.329649332 3.419645296
11.48499093 -0.891384524 2.796020625
11.47506361 -1.794645167 3.064360324
11.55636591 -0.959561857 3.283343073
11.47078416 -1.870056043 3.552381906
11.5012412 -1.43017928 2.932245308
11.51132404 -0.593638313 3.145111073
11.50949174 -1.502974196 3.410905111
11.51157398 -1.071322457 2.80616319
11.55767387 -1.989645182 3.094207946
11.52209451 -1.1349224 3.278167006
11.52177619 -1.612564722 3.418799625
11.49059201 -1.176138296 2.803568481
11.5287779 -0.772012315 3.152744994
11.4813065 -1.67879176 2.935679013
11.54555241 -1.280473292 3.289064167
11.45563257 -2.1499881 2.613248508
11.55100492 -0.880360427 3.160905111
11.47923403 -2.190897037 2.168906969
11.57777506 -2.250104814 3.111810627
11.488565 -1.824119246 2.943037326
11.49490892 -1.861299357 3.421900974
11.48775986 -1.425728808 2.80970132
11.50164294 -1.454525024 3.282525777
11.47198141 -2.335773417 2.624843517
11.5274956 -1.056647568 3.158535946
11.51071252 -2.380460862 2.181497853
11.5873162 -2.43698606 3.124055806
11.61490062 -2.027300797 2.983016786
11.5245172 -2.047978675 3.439663157
11.52517213 -1.610245705 2.824561235
11.52656141 -1.637682527 3.296419857
11.53107079 -1.212860905 2.696033545
11.52777476 -2.121605517 3.444456085
11.520844 -1.681774674 2.825976486
11.61201675 -2.173962462 2.988903339
11.49946977 -2.599737072 2.188066999
11.57442191 -2.657647602 3.133239689
11.46203201 -2.184996463 2.494041257
11.50179308 -1.778419755 3.295330046
11.53466531 -1.356548895 2.700563257
11.54942765 -2.726617471 3.130943718
11.46855759 -2.259254277 2.498430778
11.52822778 -1.863881157 2.834467766
11.51280814 -2.306356942 2.060633777
11.52386604 -1.890590776 3.306499717
11.54874739 -1.466088308 2.706904717
11.52085898 -1.926412639 3.307317017
11.55578542 -1.503020012 2.70962245
11.5461955 -1.967081656 3.316307305
11.55980929 -1.539622877 2.711660691
11.54294984 -2.002989203 3.317124602
11.55599628 -1.575212166 2.711887188
11.54054094 -2.039062568 3.318214414
11.55593257 -1.611330692 2.713019675
11.49086196 -2.518395709 3.456861481
11.51013621 -2.079044395 2.838949319
11.486684 -2.521892497 2.063918229
11.59640425 -2.578838143 3.005581912
11.46114911 -2.110868693 2.3727101
11.50504596 -1.699193072 3.173277126
11.45695468 -3.037401876 2.657440585
11.51247121 -2.189067917 2.844374296
11.48447482 -3.082439303 2.206862013
11.48723979 -3.124653954 3.140892926
11.49991822 -2.227632163 2.384879936
11.51655815 -1.809352927 3.180910814
11.46424937 -2.700251166 2.517451577
11.51375404 -2.299310229 2.849799508
11.45656582 -3.188272626 2.207044405
11.55681357 -2.335772898 3.338374137
11.53020808 -1.897288812 2.717096395
11.44902463 -2.772613531 2.067375298
11.53177221 -1.920660761 3.189860807
11.42162684 -3.25418945 2.662691274
11.53723885 -1.957967702 3.193019614
11.42565393 -3.293268985 2.665972869
11.55399357 -1.997298213 3.199337232
11.42205391 -3.330218631 2.667504232
11.55826222 -2.034575573 3.202232823
11.42769345 -3.369937413 2.671223323
11.55861356 -2.071217545 3.204075325
11.40982052 -3.402750318 2.669473329
11.53065045 -2.552259037 3.343822953
11.51919836 -2.113947745 2.723211355
11.42940056 -2.991611957 2.073425408
11.44540139 -3.028861234 3.479134546
11.48893537 -2.589083989 2.858526586
11.44323154 -2.144378445 2.256098767
11.48902487 -3.078152544 3.009261186
11.46501099 -2.625100971 2.394655576
11.436443 -3.567810757 3.160791341
11.43456251 -3.103976325 2.53250127
11.55957021 -2.254923192 3.213551746
11.39071853 -3.58821508 2.67756788
11.429817 -3.142086097 2.080339549
11.49950542 -2.731053007 3.346547125
11.50261005 -2.293823018 2.727288073
11.40265368 -3.630466522 2.220912735
11.45353687 -2.76637966 2.859941838
11.45805652 -2.329632095 2.26580121
11.4469837 -3.255879407 3.010978038
11.4367196 -2.803922811 2.397448651
11.43745468 -2.827769702 3.335922241
11.48387141 -2.400190832 2.72796733
11.4332085 -3.756435931 2.233503384
11.42865191 -3.326597331 3.011468701
11.44780703 -2.881219496 2.403433908
11.57930934 -2.480856332 3.231188522
11.43838279 -3.836055573 2.70491449
11.42011638 -3.366700867 2.089501021
11.4247497 -3.401639313 3.015883499
11.45268376 -2.957287534 2.408221833
11.57423183 -2.554145683 3.23408388
11.44786628 -3.917541398 2.71279041
11.41056018 -3.440121685 2.091575263
11.39837579 -3.943498025 3.182220402
11.43312618 -3.483480612 2.55465751
11.45823412 -3.066982876 2.879047508
11.45676487 -2.623712817 2.277596254
11.5765571 -2.666627396 3.241454588
11.43709215 -4.031822699 2.718916097
11.42449226 -3.559351718 2.10004532
11.39803126 -4.061220353 3.192424719
11.42483286 -3.596194626 2.560092022
11.42949298 -3.633382776 3.034278924
11.46711721 -3.187273914 2.423184743
11.43751087 -3.21235486 2.883529063
11.480958 -2.77796012 2.289010784
11.45953374 -2.788190124 3.218026861
11.42157116 -4.184625732 2.727229279
11.41554834 -3.710850446 2.10661399
11.448406 -3.291334216 2.891312717
11.47894064 -2.852141476 2.292054674
11.34979141 -4.241333201 3.196761551
11.44350929 -3.795958342 2.577022842
11.47813855 -3.366910677 3.386867043
11.43346694 -2.907156161 2.743141718
11.38189526 -4.289314399 2.257407707
11.47024762 -2.940344724 3.230925308
11.40492837 -4.337999967 2.735761563
11.41672786 -3.866771561 2.115429754
11.40662912 -3.897731643 3.049731309
11.45983072 -3.452003387 2.436751
11.44574338 -3.472130519 3.386594532
11.44201163 -3.02171445 2.751747914
11.35568738 -4.399216237 2.260144989
11.4265673 -4.470949881 3.237323705
11.43379612 -3.988439216 2.588309816
11.43169359 -3.554017828 2.905701037
11.50410823 -3.122154367 2.309937735
11.40969841 -4.545272139 3.240385001
11.4312208 -4.066386208 2.593326381
11.49973662 -3.174594637 3.255142674
11.37113838 -4.566464857 2.747356573
11.38811154 -4.092249094 2.12372696
11.42779134 -3.659026836 3.397491929
11.44776939 -3.211868085 2.764657326
11.34610285 -4.596883946 2.272005837
11.42419374 -3.706029264 2.915135738
11.49231084 -3.270885885 2.31545474
11.35664654 -4.194628847 3.06297594
11.45638642 -3.760008697 2.454906095
11.38148297 -4.737588611 3.252630179
11.39865167 -4.252876421 2.60043316
11.42583741 -3.813609849 3.410568474
11.4532835 -3.365563685 2.775754995
11.35774377 -4.764678657 2.285873931
11.41375933 -3.858078711 2.92433488
11.46353838 -3.415311916 2.317927858
11.41294203 -4.375319796 3.092408949
11.4362723 -3.909505097 2.460691563
11.41302703 -4.415560511 3.096087986
11.42422419 -3.944572711 2.460691563
11.42290658 -4.459721322 3.10246497
11.41391879 -3.980248504 2.461090674
11.42089605 -4.499364599 3.105653578
11.40442723 -4.016223733 2.461689107
11.43676818 -4.546200034 3.113747651
11.39205211 -4.051192821 2.461689107
11.4317647 -4.584874907 3.116200501
11.399859 -4.093409813 2.466078391
11.4275302 -4.623925559 3.118898446
11.39185241 -4.130034453 2.467075697
11.42136864 -4.662260517 3.121105964
11.37912834 -4.164964884 2.467075698
11.41238928 -4.699493543 3.122577483
11.36629685 -4.19985574 2.467075697
11.40060358 -4.735599848 3.123313244
11.36896578 -4.240529195 2.470467437
11.38602105 -4.770554161 3.123313243
11.36415633 -4.278496135 2.472262969
11.37490354 -4.806972896 3.124294335
11.36105239 -4.317169283 2.474457374
11.37437211 -4.847929747 3.128218706
11.35690356 -4.35551295 2.476452461
11.38616533 -4.894288269 3.135577018
11.36085081 -4.397055257 2.480243079
11.37109575 -4.929197514 3.135577017
11.37377725 -4.442227273 2.486028782
11.3514784 -4.962118895 3.134350593
11.37650447 -4.483567925 2.489619842
11.35483059 -5.005133081 3.139501388
11.37362156 -4.522794314 2.492013803
11.36599845 -5.051757955 3.146859699
11.36878681 -4.561315497 2.494008889
11.38229451 -5.100877241 3.155689531
11.36654734 -4.600952988 2.496602407
11.37365991 -5.138966894 3.157651717
11.36235793 -4.639878136 2.498797051
11.35783967 -5.173836548 3.157651716
11.36709619 -4.682553647 2.502986779
11.35336653 -5.213917173 3.16084009
11.36443999 -4.722293324 2.505580296
11.35491138 -5.256869879 3.165745551
11.3661653 -4.763954708 2.509171356
11.35015081 -5.297011726 3.168934162
11.36232719 -4.803381695 2.511565318
11.39213961 -4.852301607 3.005474681
11.39454801 -4.370492203 2.364918014
11.42901505 -4.41503939 2.84890849
11.33880748 -5.903765298 2.37255005
11.40325533 -4.430674516 3.338061082
11.32144993 -5.938948001 2.866369406
11.31868742 -5.414841007 2.202031252
11.32952467 -5.991880121 3.381459896
11.31542037 -5.454054703 2.684877684
11.36446524 -4.973082929 2.054959819
11.32250609 -5.497165641 3.184386545
11.34379659 -5.002012983 2.524134268
11.37320851 -5.051723957 3.020570393
11.35896757 -4.557922601 2.371766825
11.36807489 -4.59311605 2.850946731
11.29103091 -6.100835783 2.381856244
11.39383361 -4.62940109 3.355697856
11.29158334 -6.145965054 2.882339638
11.32953924 -5.635196717 2.220699903
11.25323497 -6.174263358 3.386562053
11.33971686 -5.681741117 2.711005264
11.34967942 -5.175471936 2.066399857
11.35023292 -5.727410047 3.216517265
11.36368207 -5.220425984 2.546079744
11.35435454 -5.253333653 3.036609529
11.33479757 -4.751359744 2.381659527
11.3707662 -4.798383883 2.869744607
11.26817101 -6.313684135 2.397184175
11.39341751 -4.834151011 3.377019631
11.29710543 -6.375515778 2.908373753
11.28901915 -5.832734085 2.230034227
11.29633811 -5.878489106 2.721874526
11.32956086 -5.377725178 2.077513024
11.33403354 -5.939087046 3.237365539
11.37067288 -5.436388653 2.566030135
11.32322072 -5.451331405 3.050290222
11.38201154 -4.977773083 2.407342452
11.35644511 -4.998921976 2.885145493
11.35365589 -6.592426405 2.436599056
11.36115333 -5.027477298 3.389918075
11.25694409 -6.582533323 2.923687856
11.30238298 -6.06107059 2.250777121
11.26347147 -6.637307044 3.449318828
11.28485987 -6.094289324 2.741313507
11.32447219 -5.58974229 2.092058226
11.31569676 -6.152531352 3.25870424
11.32104378 -5.627613622 2.574010244
11.34950515 -5.680049011 3.080481645
11.37667832 -5.184755842 2.422752162
11.36165146 -5.21070057 2.906434603
11.289957 -6.789114328 2.444992821
