x y z
-2.581465358 1.490501803 0.911114486
-2.573672832 1.35869692 0.73631119
-2.568119025 1.480644966 0.550164444
-2.832389535 1.367616783 0.403031665
-2.574949301 1.485900618 0.219308943
-4.16971951 2.211344483 -0.042342517
-2.586682388 1.502966556 0.789304975
-2.547567186 1.355667174 0.616821638
-2.551205724 1.35914647 0.398490305
-2.727087316 1.328340589 0.27680804
-2.728013405 1.58655081 0.11731815
-2.587900735 1.514313662 0.791090728
-2.834879824 1.387572248 0.642604819
-2.962871137 1.45310498 0.422859151
-2.667347577 1.561114496 0.227990062
-4.176324908 2.247787782 -0.042548846
-2.56873676 1.386471074 0.738518649
-2.78842709 1.37545557 0.633028616
-4.169409187 2.2605901 -0.042548846
-4.162744632 1.884790736 -0.46343379
-2.554829784 1.515057233 0.551259319
-2.553378049 1.39062423 0.400811876
-2.574530948 1.528076787 0.220853881
-3.408650202 2.028228194 -0.142669817
-4.116214567 1.8789616 -0.458893286
-2.631336912 1.314427918 0.832822737
-2.571099089 1.535386553 0.671415608
-2.610599558 1.3085698 0.483750628
-2.572042299 1.412089349 0.295300965
-2.578919729 1.550810191 0.674697201
-2.630348941 1.328582169 0.488163221
-2.573792963 1.42334413 0.296001916
-2.572955537 1.429795529 0.864990698
-2.578268239 1.562562032 0.222398833
-2.582697344 1.445597333 0.748820121
-2.604800071 1.334939471 0.59592073
-2.561034585 1.561347375 0.443080793
-4.145574172 2.330650059 -0.042665467
-2.580013446 1.454508335 0.870347545
-2.573603835 1.32774222 0.702897069
-2.589104468 1.589563093 0.563850145
-3.347357122 2.061930979 -0.141411712
-2.573286331 1.335138385 0.820835766
-2.595157045 1.605640251 0.225120873
-2.582994247 1.60771764 0.682135503
-3.151867268 1.966456441 0.00252872
-2.582828455 1.619696802 0.804356341
-2.563922056 1.477472618 0.632498254
-3.373076687 2.120844906 -0.143316855
-2.58603788 1.500019872 0.878523754
-2.56655543 1.364241692 0.705491657
-2.870889835 1.394443308 0.618481894
-3.376686879 2.13759777 -0.143748199
-2.584949341 1.510006202 0.757404681
-2.810165703 1.375619981 0.606306334
-4.164003761 2.244097876 -0.086365019
-2.586989328 1.52186209 0.759366923
-2.755747556 1.359477688 0.595462403
-4.149190858 2.252569013 -0.086200727
-2.587806378 1.533048872 0.883880662
-2.577719093 1.659828071 0.687386077
-3.266686592 2.108386887 0.002646477
-2.576046187 1.410099395 0.712803657
-2.524812438 1.508605055 0.405455017
-3.3351212 2.169066447 -0.143101176
-2.595622108 1.559273893 0.889801369
-2.577291855 1.682012964 0.690011363
-3.323434437 2.176003847 -0.142885496
-2.596572698 1.57070583 0.891774939
-2.577827771 1.693662646 0.691542783
-3.282220388 2.161462986 0.002675066
-2.581524338 1.4415921 0.837181684
-2.596083586 1.328377662 0.678085038
-3.286408938 2.178705562 0.002683915
-2.590768156 1.588989631 0.768932575
-3.281372822 2.189888075 0.002685276
-2.592958716 1.739094936 0.82374454
-2.55899054 1.5811262 0.642949276
-2.582575169 1.467745987 0.492085561
-2.737195489 1.837427935 0.122556236
-3.400864761 2.111232964 -0.181280446
-2.599915529 1.616637054 0.899669275
-2.573278018 1.470779343 0.719408033
-2.578955411 1.351944129 0.56426247
-2.570964922 1.734496843 0.458132694
-3.241366605 2.192054724 0.002663494
-3.207789545 1.846759253 -0.203506509
-2.577851013 1.355542478 0.794701265
-2.587061756 1.757128006 0.701168815
-2.564853192 1.607076033 0.531190988
-2.605555457 1.503850149 0.385491985
-2.839895223 1.931750652 0.127682862
-3.411520166 2.146958762 -0.182547194
-2.580095193 1.626349163 0.771630581
-2.579128874 1.496456044 0.607092966
-2.586119046 1.378485271 0.457080897
-2.560881083 1.750654458 0.343130481
-2.598318018 1.642021189 0.197257454
-2.695191551 1.570721671 0.056357106
-4.180625331 2.240510431 -0.132322607
-2.572038234 1.372697061 0.795490966
-2.592307913 1.784032574 0.705544273
-2.574066576 1.634929204 0.535166736
-2.516669973 1.47320777 0.373671729
-2.601807858 1.657332911 0.085089372
-2.605568796 1.529327634 0.855434536
-2.572960812 1.387055247 0.679670402
-2.59198393 1.79555285 0.585199814
-2.584986405 1.65422476 0.423071617
-2.856791453 1.551022437 0.146930342
-3.396785809 2.179410682 -0.036206439
-3.133336248 1.855458846 -0.200212637
-2.593061083 1.53532891 0.731437502
-2.584849989 1.802371769 0.584834855
-3.013289081 1.647978532 0.155238633
-3.456570991 2.417836955 -0.151728218
-2.562682909 1.398159518 0.796543883
-2.580570484 1.811179329 0.706856888
-2.572612764 1.805393341 0.464270333
-3.412689414 2.219292246 -0.036520421
-2.59025685 1.555212503 0.733324466
-2.578552566 1.423142071 0.570730766
-2.561405723 1.809282232 0.463247398
-3.288757862 1.824937262 0.170003926
-3.399213684 2.406774706 0.002835025
-3.437431719 2.252646997 -0.186121222
-2.599894211 1.849817845 0.841857256
-2.570764558 1.688211111 0.657371751
-2.567130641 1.825157232 0.465293298
-3.406522333 2.245142864 -0.03660116
-3.356803516 2.043838471 -0.216078127
-2.595531905 1.715049672 0.787082786
-2.578197834 1.570870061 0.614674142
-2.56715039 1.837054309 0.466316233
-2.698320932 1.789471808 0.089308002
-3.383614487 2.429183236 -0.14982309
-2.573931595 1.445564145 0.805493818
-2.58744498 1.863812538 0.714951497
-2.568700279 1.710022928 0.541562435
-2.545297631 1.564305056 0.382822889
-2.586170196 1.464574113 0.243043833
-3.42734874 2.472456051 0.157105279
-3.417628388 2.282664317 -0.036870286
-3.36459114 2.076984817 -0.217395673
-2.592209484 1.735797918 0.789290244
-2.566843419 1.585630003 0.614275149
-2.58829624 1.472813336 0.464478041
-2.553418778 1.851023376 0.34884749
-2.564422867 1.721473162 0.198218117
-2.581131061 1.601310574 0.054875927
-2.607763576 1.485685688 0.818918692
-2.583054268 1.884830164 0.716920476
-2.570407058 1.734014486 0.544155296
-2.575218425 1.604546288 0.388796557
-2.577999411 1.480911479 0.243125343
-3.438739312 2.512896217 0.158331212
-3.424260923 2.317603732 -0.037094556
-2.59113656 1.758202764 0.792233579
-2.558726674 1.602390196 0.614674142
-2.591190779 1.495581989 0.466635521
-2.546018634 1.869597457 0.349397223
-2.590943119 1.762433593 0.201100135
-2.596647782 1.633086859 0.055417823
-2.603855559 1.637732858 0.870963155
-2.589040179 1.499995455 0.695750601
-3.408797908 2.523246753 0.157662522
-4.944273808 3.665845314 -0.221391638
-2.588269763 1.926583321 0.851296249
