x y z
2.447042208 4.170970966 -0.043383136
2.41317657 4.472873651 -0.279430295
2.614281727 5.291115839 -0.598538922
2.454591214 4.533759485 0.470464633
2.471824805 4.981805146 0.251370987
2.438905697 3.804351428 0.003075986
2.446021744 3.799117684 0.499798518
2.430425759 4.091833798 0.305428828
2.444437375 4.473929266 0.092104131
2.434478689 4.86026364 -0.151648117
2.435045595 3.753109153 0.330030159
2.439446717 4.073628188 0.130970359
2.448762129 4.44530672 -0.09266304
2.452698817 4.855347079 -0.351101037
2.464163973 3.776187607 0.666082541
2.471623979 4.466537083 0.465829954
2.465112614 4.85551647 0.246133169
2.437139392 3.725673913 0.00303038
2.443505911 3.719121952 0.825885337
2.43175764 4.00956219 0.300945695
2.442614939 4.374421291 0.090514572
2.430328443 4.742463907 -0.148664248
2.437557086 3.682306095 0.325763152
2.438249548 3.987893027 0.128929973
2.452787549 4.35723556 -0.091293906
2.451010876 4.743026461 -0.344595578
2.463555538 3.699966898 0.824972968
2.477470821 4.033072273 0.652497139
2.430039394 3.646593851 0.323261813
2.435799414 3.956559343 0.128157944
2.451843104 4.324466659 -0.090764505
2.442047326 4.690342372 -0.341310647
2.471610736 3.687490982 0.823878149
2.477325928 4.005232454 0.649219657
2.457999659 4.703775345 0.434006863
2.427253927 3.615852827 0.161897567
2.443262112 3.939700213 -0.041588962
2.472320416 3.969863612 0.644713068
2.471026216 4.693566164 0.433762335
2.428264622 3.593485232 0.161228877
2.44421514 3.914373903 -0.041400574
2.475015376 3.947153119 0.642254973
2.473271907 4.663070235 0.431643241
2.434219476 3.578582024 0.160894525
2.44290727 3.885692814 -0.041176304
2.4671555 3.608583158 0.811287265
2.487327931 4.279141967 0.634225148
2.434620097 3.558062136 0.31803842
2.42644739 3.835138082 0.125180096
2.438732775 4.180915416 -0.088373085
2.428669671 4.528109489 -0.331649092
2.412659139 3.506133532 0.470773708
2.435870599 3.828438325 0.291210915
2.437301941 4.152811765 0.086992251
2.422384654 4.486871616 -0.142250297
2.466386085 3.854116159 0.6307837
2.457173639 4.531466439 0.421536797
2.422052365 3.491162407 0.157959712
2.442387326 3.806655721 -0.040575255
2.487235493 3.863370933 0.806380089
2.425031579 3.478218242 0.469014625
2.432272391 3.771486568 0.288008685
2.428475742 4.080214231 0.085782023
2.394158289 4.37022953 -0.139015433
2.462313297 3.508697273 0.633202176
2.444524284 4.085766825 0.434477762
2.463649898 4.472079101 0.23078089
2.437759827 3.465470693 0.002884034
2.469459147 3.495631724 0.794317048
2.472359324 4.107067154 0.614270587
2.469787958 4.456354661 0.416646593
2.427532134 3.431196391 0.156250831
2.443908668 3.732981581 -0.040028032
2.483211638 3.780220402 0.793761488
2.471065718 4.076560527 0.610838908
2.475189522 4.433962179 0.415261023
2.429932315 3.412336633 0.155730751
2.441042588 3.703758061 -0.039794788
2.476325548 3.744651501 0.787884351
2.475292475 4.055413976 0.608805317
2.473149775 4.398547072 0.412652903
2.422342862 3.379686462 0.154579114
2.438573063 3.675420728 -0.039570518
2.491736982 3.459163624 0.955821076
2.477977751 3.722278563 0.784772928
2.475777498 4.028364427 0.605882065
2.469934116 4.361451867 0.409881793
2.418084219 3.351977951 0.15365037
2.436508197 3.647965053 -0.039355215
2.484009946 3.426223038 0.948820275
2.469646233 3.685203269 0.778550025
2.467246748 3.987011905 0.600798088
2.461082229 4.314895048 0.406214111
2.421311077 3.334839916 0.153204572
2.4393193 3.628025266 -0.039220653
2.478980228 3.397303547 0.942913394
2.469373087 3.660462282 0.774920042
2.469501114 3.963428485 0.598383206
2.453457695 4.271026433 0.402790957
2.42209712 3.31448628 0.15261018
2.440910244 3.606446334 -0.039068147
2.471111589 3.364791478 0.774792117
2.457150659 3.615769783 0.60265174
2.419437753 3.853528487 0.415212081
2.454467804 4.237475533 0.221343746
2.444784514 3.307987341 0.607628623
2.427922063 3.54689479 0.432587361
2.442257461 3.86051836 0.249802499
2.447648945 4.19495987 0.04213048
2.411944362 3.242691433 0.447026144
2.425621407 3.519262462 0.274303134
2.431022355 3.813264383 0.081699746
2.425699944 4.122426389 -0.133438078
2.483226593 3.883062625 0.763541566
2.496514809 4.229796314 0.582368674
2.424289769 3.235549868 0.298248396
2.423514332 3.489318911 0.117184006
2.438218118 3.795583091 -0.082367149
2.479127481 3.290297966 0.923661333
2.464395827 3.534892053 0.756251392
2.474118443 3.838376835 0.585164864
2.440706932 4.101843418 0.39032092
2.423296889 3.211532072 0.14956392
2.448768993 3.229344015 0.752165121
2.462226126 3.506311356 0.590634192
2.425107065 3.734114572 0.406306223
2.456481661 4.094815417 0.215834995
2.440629069 3.198529406 0.59433035
2.408500981 3.405257844 0.419769978
2.44596989 3.738212063 0.244287728
2.433621386 4.027686175 0.040820679
2.403286289 3.129633762 0.436471652
2.427798699 3.409293393 0.268603171
2.427589728 3.682034843 0.079676667
2.391391803 3.925099737 -0.128223253
2.459604899 3.438340171 0.903598777
2.472295908 3.7383628 0.742459223
2.483430921 4.06390097 0.564706863
2.410787649 3.116731376 0.290670798
2.415562332 3.366455362 0.114288874
2.434744533 3.665291941 -0.08034083
2.466403208 3.171009392 0.900690177
2.450981026 3.403163141 0.736027117
2.459540348 3.690200829 0.568260688
2.434861591 3.95275642 0.37964394
2.4010413 3.08253185 0.145254579
2.443474503 3.121720474 0.735742311
2.447665029 3.374310217 0.574656332
2.421032997 3.605531708 0.396309869
2.451022307 3.947174456 0.210010146
2.439212771 3.096988505 0.582347255
2.412322389 3.302032812 0.411558813
2.431412528 3.594389846 0.237298726
2.438385158 3.899164726 0.039892541
2.468659926 3.637159417 0.894978336
2.49465634 3.976509894 0.732161608
2.394210419 3.02073833 0.426356952
2.423046516 3.294475215 0.262454892
2.413397393 3.541089638 0.077418769
2.486315214 3.115020015 1.05155629
2.468475121 3.341216706 0.88792216
2.465321441 3.606339405 0.723664807
2.471701652 3.908665184 0.548340263
2.416002654 3.026386213 0.285668091
2.407996405 3.249495824 0.111559175
2.461612246 3.066601714 0.881656865
2.439411159 3.279812573 0.717358468
2.461835954 3.573623676 0.55605914
2.434675205 3.819968582 0.370434038
2.413225863 2.98750125 0.712750357
2.434995091 3.250738779 0.55990758
2.426658074 3.496791327 0.38840367
2.450806733 3.814978642 0.204952931
2.420916585 2.978601913 0.567003111
2.408761613 3.193152718 0.40254659
2.432486082 3.479743493 0.23216617
2.437076529 3.767268584 0.038921034
2.461087077 3.248605503 1.03113001
2.474082568 3.527464406 0.877222409
2.471453558 3.80847827 0.708120967
2.399991939 2.934417397 0.419320625
2.4352732 3.206850109 0.258420075
2.427132297 3.446430858 0.076154346
2.484628319 3.016806339 1.031147543
2.457162029 3.221318171 0.865974954
2.437818041 3.451257496 0.699967608
2.46015992 3.761421247 0.532915595
2.424729835 2.943554898 0.281327531
2.416861829 3.158984515 0.109711804
2.453588897 2.962351077 0.862404804
2.445043914 3.184198668 0.704567012
2.455970324 3.450590131 0.542713721
2.433196423 3.691467613 0.361550116
2.441771602 2.929740291 0.707823554
2.440334799 3.155798161 0.549938465
2.410960203 3.362844407 0.37758945
2.431096132 3.659609122 0.198586246
2.473403949 3.182946544 1.019847446
2.45592863 3.411743225 0.855875422
2.471972457 3.708800907 0.695175972
2.393669969 2.854479151 0.412064415
2.427836346 3.11688985 0.253552671
2.416531005 3.343456071 0.074528659
2.451171843 2.904594448 0.852122466
2.422649593 3.095629821 0.689874168
2.450922054 3.377265224 0.534706492
2.413678523 3.589517283 0.353725784
2.463353482 3.653085937 0.853813193
2.4190116 2.849009518 0.552097361
2.413932544 3.061001244 0.392332708
2.41468395 3.300984567 0.223648309
2.417547083 3.56672824 0.037377031
2.475018201 2.894864323 1.004871431
2.445593003 3.086631971 0.841728499
2.442539219 3.326281418 0.68362467
2.456897808 3.609601377 0.517726425
2.416926723 2.82641891 0.27433847
2.437067522 2.834534226 0.693772892
2.431604405 3.046761048 0.537374699
2.406555243 3.250233283 0.369047091
2.433225826 3.543652143 0.194296648
2.464316745 3.072784849 0.996546441
2.446004568 3.290311068 0.834727875
2.455702094 3.564669787 0.675142075
2.405311082 2.780592222 0.406677256
2.422840417 3.013947491 0.248172934
2.46340388 2.829854386 0.841183763
2.43086107 3.009830267 0.67898416
2.421541705 3.231323653 0.517420966
2.418403352 3.480047482 0.346553468
2.433220796 3.491636083 0.824705978
2.416152201 2.758730655 0.541721801
2.398427447 2.947212568 0.382419263
2.419898208 3.203799407 0.219553186
2.421489896 3.457150273 0.036613705
2.471166799 2.802168905 0.985738339
2.45427476 3.001816595 0.828769198
2.430093093 3.205092549 0.666301175
2.433138671 3.459398435 0.501477601
2.420415803 2.744137335 0.269924358
2.443076043 2.75488792 0.683371764
2.413818991 2.931104152 0.523445273
2.405324282 3.146478097 0.361413524
2.424868136 3.417917359 0.189420035
2.500848604 2.799123355 1.147296936
2.465424749 2.979352736 0.97839623
2.440106812 3.179333903 0.815974464
2.449932636 3.442059865 0.658960903
2.396728167 2.686262395 0.398211669
2.413358541 2.909602787 0.242601032
2.42307961 2.698797932 0.813180784
2.4395419 2.927545348 0.668785567
2.419840339 3.127898909 0.506744642
2.419186933 3.369675066 0.339218133
2.461899823 3.169697653 0.974149226
2.45896129 3.415657676 0.815574249
2.411103051 2.669222397 0.53134624
2.388971263 2.845306016 0.373907691
2.41288638 3.094645864 0.214584439
2.43565567 2.679547097 0.81186817
2.427606295 2.877140577 0.660661217
2.42002336 3.088787835 0.502804537
2.422230926 3.330586446 0.336773031
2.475590591 2.703337507 1.120404871
2.475459032 2.917825278 0.968094643
2.435905337 3.094483338 0.8018096
2.447113164 3.350299384 0.647094633
2.389266234 2.612640153 0.391615133
2.40233524 2.825031239 0.237989838
2.487416899 3.393801872 0.978399225
2.414141971 2.623357404 0.661657136
2.407496483 2.816149751 0.510744953
2.397809882 3.019781111 0.351871565
2.422740075 3.285070485 0.184498271
2.466248722 2.661948708 0.957421305
2.439882862 2.839074117 0.800133278
2.443426159 3.063505999 0.64914106
2.416824405 3.262985798 0.481460872
2.502065873 2.894752453 1.124375093
2.478625001 3.09213235 0.96188396
2.454834352 3.301903026 0.797310849
2.403887672 2.580530644 0.520970681
2.406278692 2.778242384 0.369902258
2.402482313 2.985700354 0.209561093
2.443104424 2.60627569 0.800929467
2.43588853 2.798702163 0.651154096
2.406001543 2.97571482 0.490348835
2.40181194 3.198201182 0.327074103
2.460298291 2.605250948 1.095266612
2.468211158 2.8204173 0.948227519
2.454047382 3.021007309 0.792432894
2.458354155 3.259515852 0.636769499
2.390872498 2.535189542 0.38545836
2.484519656 3.283016598 0.957336493
2.426349057 2.556777057 0.654175678
2.405202642 2.727621111 0.501322115
2.404085848 2.934115659 0.346146361
2.423219052 3.18234801 0.180795674
2.458698635 2.573468539 0.939053479
2.432548082 2.744234065 0.78382962
2.439349742 2.963963567 0.635903285
2.414110886 3.156901472 0.471217009
2.475305631 2.77653868 1.093079792
2.474976352 2.992343874 0.94254249
2.456178334 3.199999602 0.781710884
2.397956606 2.49626732 0.511325756
2.390942666 2.67644983 0.361190414
2.409728055 2.902402763 0.206284984
2.438035675 2.522189471 0.786490421
2.435764535 2.713366777 0.639918324
2.399896488 2.876764577 0.480053801
2.40539827 3.102694264 0.321042829
2.495968245 2.563094516 1.093512805
2.465065395 2.731128908 0.930813128
2.442190996 2.913915835 0.774078478
2.446757991 3.142680517 0.621204699
2.391366771 2.459026638 0.379411499
2.493426292 2.963285087 1.096536394
2.480020964 3.174671053 0.936726698
2.43846368 2.491851951 0.647059123
2.404769175 2.644234688 0.492718661
2.399949468 2.839092759 0.339239792
2.419276463 3.078043067 0.176957598
2.461919305 2.498945048 0.925532761
2.435426451 2.664014154 0.771497361
2.423867097 2.854753205 0.620377526
2.402571418 3.043889369 0.459795716
2.495525889 2.714229303 1.083493817
2.474538649 2.900062689 0.9253239
2.450717496 3.093460194 0.764779229
2.393497885 2.416318565 0.502411526
2.384524479 2.58823661 0.354180908
2.441305701 2.44924906 0.775332968
2.429591006 2.624368446 0.627645488
2.408803003 2.799015405 0.473190445
2.410989083 3.013291244 0.315582089
2.453994183 2.445466978 0.914052906
2.431185043 2.610713049 0.762509456
2.431321565 2.810685695 0.615638064
2.417414588 3.00539822 0.457323077
2.438051104 2.413115983 1.048497829
2.445336055 2.610995721 0.905059391
2.441388484 2.806368593 0.757320038
2.440824047 3.0187425 0.605485822
2.44508126 2.594722456 1.047687518
2.460035998 2.812424785 0.906925913
2.451352822 3.01743451 0.753364584
2.396893379 2.361078004 0.497004548
2.39629671 2.537800262 0.351276969
2.463753026 2.803536593 1.056761381
2.479250127 3.036931249 0.911587303
2.428880387 2.377699889 0.630818765
2.397562318 2.525173714 0.480018341
2.399727062 2.718218145 0.330879227
2.44558422 2.983790397 1.052669869
2.447815363 2.381573472 0.765706937
2.417190711 2.531935458 0.614335415
2.404703496 2.709069047 0.464166392
2.416316484 2.926764557 0.310365848
2.459233665 2.376627953 0.902317884
2.422853939 2.523033556 0.747668913
2.431457496 2.725210962 0.605015203
2.406152543 2.899189854 0.446725968
2.478919142 2.379407701 1.050251636
2.450078543 2.536917575 0.892305132
2.435067762 2.71388876 0.742357186
2.43810517 2.922526808 0.593619551
2.481251531 2.553471192 1.046277867
2.457971635 2.724571973 0.890650746
2.450051125 2.923048263 0.739096363
2.381324755 2.274833594 0.486482839
2.478035988 2.734046417 1.044774411
2.467816058 2.930006064 0.890751011
2.432978662 2.309701093 0.622607332
2.393739397 2.444921017 0.471687997
2.396889889 2.632488508 0.32488142
2.488573627 2.942979342 1.051616894
2.442894412 2.304906581 0.75301812
2.428795992 2.467185601 0.607594009
2.411147921 2.633819964 0.457557249
2.414396425 2.834725341 0.304497593
2.446014052 2.292342614 0.884460333
2.420673389 2.444574521 0.735336711
2.428885289 2.639678762 0.594228849
2.417402662 2.823469299 0.440720978
2.470325135 2.299402354 1.031544121
2.444923242 2.455073486 0.876607652
2.415182182 2.610049234 0.72400277
2.440754456 2.836105428 0.583602632
2.432524279 2.427681197 1.009907591
2.461744802 2.645993839 0.877206085
2.437452285 2.81902833 0.722164651
2.389812765 2.213835857 0.481221955
2.47369098 2.646508805 1.025704144
2.472224166 2.845485139 0.876482673
2.434123296 2.240811149 0.614030997
2.402808386 2.380029582 0.466225469
2.450350326 2.809220341 1.017133343
2.441246718 2.233570769 0.741860668
2.434779914 2.398534715 0.599815425
2.400196889 2.542430728 0.448024798
2.408258664 2.741200138 0.298384809
2.467230263 2.811115572 1.020555365
2.44014636 2.218849501 0.739454131
2.437200549 2.386230029 0.598605391
2.405253233 2.532178354 0.4475164
2.404775292 2.720357335 0.296917759
2.477120185 2.804979033 1.021081908
2.441874666 2.206773222 0.737922711
2.436745183 2.371185693 0.596704002
2.401360074 2.512597194 0.445355703
2.407810749 2.707009312 0.296265715
2.461386237 2.569401585 1.007451294
2.458371946 2.760379927 0.859496599
2.427058476 2.179893377 0.605454604
2.391232455 2.311122764 0.458441401
2.462968606 2.369192476 1.004268869
2.450638844 2.538705342 0.856449421
2.446965517 2.726921304 0.709989091
2.39104443 2.134555216 0.473476837
2.475906353 2.193691037 1.0110828
2.444173772 2.336718556 0.855514104
2.412260205 2.481832482 0.70465081
2.443351552 2.702065819 0.568191969
2.466035473 2.724303813 1.002655494
2.427783682 2.140503895 0.725671393
2.427803334 2.305160541 0.58754253
2.401473635 2.451761126 0.439763355
2.411974686 2.645587526 0.292761051
2.464440836 2.32732012 0.996092545
2.433702398 2.475159584 0.842532989
2.430230545 2.658633486 0.69800373
2.441206711 2.124585465 0.853847328
2.436265492 2.285573703 0.714016547
2.424422591 2.447559328 0.570695029
2.406595429 2.609929818 0.420939746
2.442470752 2.457463595 0.981025455
2.415554042 2.613800733 0.827562697
2.434060275 2.106539606 0.59742568
2.3934999 2.229579389 0.450930441
2.440348514 2.096255965 0.98331383
2.428542723 2.251496583 0.83785444
2.423686266 2.418238165 0.697069636
2.433298513 2.609350467 0.556479837
2.445652241 2.619866218 0.977911579
2.441788278 2.087161607 0.72020207
2.420851033 2.228953939 0.577516791
2.404966214 2.381138115 0.433662582
2.462349052 2.254902031 0.981149781
2.433329804 2.400005396 0.82956004
2.436382223 2.584609735 0.688301286
2.409953141 2.033267307 0.831908049
2.414614652 2.196605723 0.697712888
2.428548247 2.377644528 0.563013838
2.412131843 2.536725436 0.415052476
2.468860178 2.408957637 0.976666566
2.425796893 2.545416242 0.817597516
2.444995989 2.051261152 0.59231637
2.409012529 2.007300489 0.827316106
2.428047439 2.181748501 0.697712889
2.429617322 2.349667666 0.559908675
2.408368175 2.50184531 0.411755595
2.467655034 2.204699317 0.97240971
2.447193903 2.355139076 0.824370859
2.426988649 2.512153362 0.676886697
2.467284549 2.547380008 0.967645512
2.431582508 2.002166632 0.70620058
2.426104892 2.152638825 0.569219646
2.398874481 2.289217256 0.424892741
2.46810261 2.016975762 0.974252375
2.408195646 2.12514896 0.81259125
2.424756579 2.303364147 0.680909743
2.423315105 2.474027489 0.540144526
2.467781143 2.335092882 0.961955188
2.428373023 2.471087125 0.805594034
2.427351394 1.973815867 0.580637913
2.419208886 1.953709618 0.820428135
2.418462566 2.106989776 0.685589661
2.402767763 2.253408711 0.545690345
2.403086653 2.420912282 0.404455396
2.452595328 2.124500082 0.95351969
2.453192916 2.289476266 0.814464268
2.433365305 2.442636255 0.668135484
2.465164781 2.468278125 0.951851532
2.410144143 1.923246148 0.691323976
2.425238221 2.086266296 0.561441059
2.469512787 1.95572439 0.962852509
2.427987567 2.077245054 0.808421607
2.416560132 2.22606531 0.668939462
2.429383632 2.405282244 0.533209706
2.460772276 2.257933634 0.945609331
2.45351287 2.421232346 0.801517375
2.421818447 1.908357511 0.572244029
2.467153131 1.929341742 0.957298668
2.456237979 2.075447895 0.813572342
2.417127481 2.199325255 0.665348343
2.413015414 2.359933295 0.526428964
2.467261026 2.071821738 0.946753189
2.460642511 2.226798491 0.80550116
2.44381571 2.379000457 0.660906215
2.457857393 2.213938854 0.936619101
2.465899639 2.389059822 0.798346645
2.423723147 1.873958952 0.568594497
2.460336976 2.202537163 0.934984504
2.466902877 2.375402793 0.796308285
2.427901783 1.865316198 0.568229539
2.45917526 2.187943467 0.931987761
2.466438444 2.36041539 0.793816991
2.425798002 1.851892563 0.566404801
2.462992974 2.177839145 0.930898067
2.468022313 2.347467172 0.792005129
2.422851324 1.837905194 0.564397555
2.462435292 2.163921029 0.928173718
2.456101952 2.321818397 0.785890169
2.416701169 1.821586214 0.561660448
2.463265035 2.151292937 0.925994276
2.44830652 2.300266593 0.781134076
2.466946812 2.14120275 0.924904581
2.450368787 2.288091068 0.779548653
2.464761422 2.126082817 0.921635387
2.449523594 2.273274326 0.777057356
2.456662606 2.10598655 0.916186748
2.45075866 2.260465761 0.775245553
2.453590919 2.090327905 0.912645159
2.454810218 2.250303625 0.774339623
2.451180454 2.075329836 0.909375964
2.46170259 2.242761689 0.774339623
2.453854823 2.064702621 0.908013819
2.458463432 2.226046089 0.771168894
2.462168905 1.90544427 0.914893971
2.451244981 2.046571358 0.775073762
2.43158057 2.185172472 0.633511145
2.447266946 1.738481058 0.91754523
2.438450707 1.875155745 0.778252954
2.427485811 2.012626157 0.642006327
2.4172613 2.155676971 0.505162264
2.434932259 1.719713178 0.786498729
2.416980641 1.846004301 0.650055997
2.452974865 2.013070807 0.898478743
2.44982596 2.1641117 0.760071283
2.452178085 1.708230559 0.913452955
2.433936597 1.836284994 0.771385307
2.427664999 1.975356015 0.637218169
2.412465673 2.111861019 0.500076735
2.456085926 2.147792149 0.890254901
2.421283654 1.677950137 0.660476962
2.446042001 1.821974498 0.896285997
2.440033105 1.962130664 0.759977936
2.436509067 2.109840088 0.624569675
2.443463186 1.670157107 0.780886355
2.411206911 1.783704698 0.641068094
2.443262428 1.796700366 0.891211078
2.442133119 1.939265768 0.756911632
2.444932371 2.091021619 0.623428244
